mean_reward,std_reward,profit_mean,profit_std,elec_mean_mwh,elec_std_mwh,action_var_load,action_var_T,action_var_P,action_var_mean,kind
563.5776930092951,518.4986617707583,563.5776930092951,518.4986617707583,45548.834749635476,88.80030214871807,0.0,0.0,0.0,0.0,full_load
856.7120845602392,583.8083592629642,856.7120845602392,583.8083592629642,29138.332148723908,9011.423283908813,0.08328818827867508,0.0,0.0,0.02776272939518094,rule
454.19988006291015,230.92266730523227,454.19988006291015,230.92266730523227,23615.826272663533,20.109389592953985,0.0,0.0,0.0,0.0,original_ppo
458.3401179545982,230.4270633851609,458.3401179545982,230.4270633851609,23614.225319758214,20.058608404560108,4.258938801626755e-09,1.1018444911314874e-05,18.251835965844656,6.0839490770395965,original_sac
