episode,reward,reward_before_penalty,gpr_sigma,variance_penalty,gnn_uncertainty,gnn_confidence,gnn_penalty,load,T,P,meoh_tph,price
0,-1.67861008644104,-1.3824784801749288,0.0,0.0,0.1490657925605774,0.8702721867401524,0.2961315851211548,0.05516997620134372,253.96249732703131,53.579809064726355,1.3321982211845584,160.4593048095703
0,-1.47066068649292,-1.0971922678265607,0.0,0.0,0.1877342313528061,0.8419391927948557,0.3734684627056122,0.0468850419051267,254.63463764056644,51.879144059139584,1.0978137523543,151.32122802734375
0,-2.1532814502716064,-1.9320751985800428,0.0,0.0,0.11160317063331604,0.8996016082162377,0.22120634126663208,0.32900371150064195,235.14838113717775,50.78549996212664,8.33954023237237,91.9436264038086
0,-2.677096366882324,-2.4751266562216365,0.0,0.0,0.10198485106229782,0.9074534908860263,0.20196970212459564,0.522850974372242,232.7646965500342,54.21022693871124,13.205451928063534,93.05842590332031
0,-2.0145583152770996,-1.7382792713829163,0.0,0.0,0.13913948833942413,0.8778556184175003,0.27627897667884826,0.6547439582942425,255.10830042345458,53.020315243478606,14.82313699798102,77.66584014892578
0,6.724315643310547,7.032792455933643,0.0,0.0,0.15523852407932281,0.8656221024112388,0.30847704815864563,0.754587457722321,256.051632511532,68.80023443510413,21.653813465358194,52.508148193359375
0,10.261133193969727,10.792292831344442,0.0,0.0,0.26657959818840027,0.7895279549980977,0.5311591963768005,0.8266367994766697,241.08087759609802,65.5816009396621,22.23710120298043,33.58361053466797
0,14.591443061828613,14.747220882269305,0.0,0.0,0.07888913154602051,0.9268792971962055,0.155778263092041,0.8773006318127001,227.27489772138887,70.02323211295331,23.92282434823863,21.09542465209961
0,11.77493953704834,12.098997339709072,0.0,0.0,0.1630287766456604,0.8598239528381589,0.3240575532913208,0.9122693918824613,227.81221540122178,76.70805758554614,24.795615346923842,33.6754264831543
0,9.979994773864746,10.848551079971744,0.0,0.0,0.43527835607528687,0.6967289625508332,0.8685567121505737,0.936696722892552,236.10137442424372,75.4054615566697,24.52872011535113,36.775245666503906
0,6.353268146514893,6.468952329933789,0.0,0.0,0.05884198844432831,0.9444279797302144,0.11568397688865661,0.9509905679537263,250.1393712941531,83.22916181294818,24.812622118010864,51.89345932006836
